DestinationPort,FlowDurationMs,TotalFwdPackets,TotalLenFwdPackets,FwdPacketLenMax,FwdPacketLenMin,FwdPacketLenMean,FwdPacketLenStd,BwdPacketLenMax,BwdPacketLenMin,BwdPacketLenMean,BwdPacketLenStd,FlowBytesPerSec,FlowPacketsPerSec,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FINFlagCount,PSHFlagCount,ACKFlagCount,InitWinBytesFwd,InitWinBytesBwd,AveragePacketSize
443,39.8523996330493,4,220,61,40,55.157382914363644,1.7310934241811422,0,0,0,0,5520.370216742372,100.37036757713403,9963.099908262326,870.2941086632432,17189.634517093986,1.7713050440040061,39852.3996330493,9963.099908262326,1265.9290706878335,13391.447254358722,0.5582074890345251,0,0,0,0,0,0,0,0,2007,0,55.157382914363644
80,66.90363970051747,10,567,69,40,56.780553384506476,3.7311252913380004,0,0,0,0,8474.875246519876,149.46869923315478,6690.363970051748,1186.2300446305899,12486.924465246766,1.4376761542754668,66903.63970051748,6690.363970051748,221.12676435156592,9094.722777833329,4.106957022382298,0,0,0,0,0,0,0,1,1647,0,56.780553384506476
53,91.95005507903228,9,445,60,40,49.54514625781495,4.691256847545895,0,0,0,0,4839.583832957105,97.8792235878965,10216.672786559144,118.83810192635018,14391.191576577534,2.11314526184631,91950.05507903229,10216.672786559144,770.1130205009583,16338.125040452785,3.823977916372558,0,0,0,0,0,0,0,1,798,0,49.54514625781495
53,37.637315930490445,15,771,62,40,51.44238155565118,2.929822966631016,0,0,0,0,20484.988924924997,398.54064056274314,2509.15439536603,156.2352442215057,4069.0349054256103,0.7282397670152829,37637.31593049045,2509.15439536603,377.7976573241373,4764.757274102165,0.9817956440441422,0,0,0,0,0,0,0,1,1651,0,51.44238155565118
443,38.6229309318422,12,522,60,40,43.553333100262634,6.609727187590552,0,0,0,0,13515.287095150086,310.69625506092154,3218.577577653516,636.7416623229565,6431.00796201851,3.7899078694186104,38622.930931842195,3218.577577653516,561.2352216866118,3919.130880441666,3.4042092860600293,0,0,0,0,0,0,0,0,2023,0,43.553333100262634
443,47.10805594202402,11,616,52,40,56.00156228206791,0.30939793256366066,0,0,0,0,13076.319701201688,233.50570895003014,4282.550540184002,690.9721545365904,6251.930411915159,4.237935965523087,47108.055942024024,4282.550540184002,660.6846713664617,8114.147444755966,3.1415345465707984,0,0,0,0,0,0,0,0,799,0,56.00156228206791
19689,37.305214283168596,3,138,60,40,58.36352266178878,1.7083996980254939,0,0,0,0,3699.214778730355,80.41771258109468,12435.071427722864,0,37305.21428316859,0,37305.21428316859,12435.071427722864,0,37305.21428316859,0,0,0,0,0,0,1,0,0,3787,0,48.198270672318465
63487,45.92906452078851,3,126,60,40,48.75372140134771,2.8533579922261683,0,0,0,0,2743.360904791989,65.31811678076164,15309.68817359617,0,45929.06452078851,0,45929.06452078851,15309.68817359617,0,45929.06452078851,0,0,0,0,0,0,1,0,0,5149,0,40.071222284614144
16824,11.70759633756354,3,132,60,40,43.1406440454127,4.8982402139940024,0,0,0,0,11274.73105444208,256.2438876009563,3902.53211252118,0,11707.59633756354,0,11707.59633756354,3902.53211252118,0,11707.59633756354,0,0,0,0,0,0,1,0,0,7968,0,46.40106939684233
25914,18.899942526139867,1,47,60,40,50.07983977845477,0.12784908878372414,0,0,0,0,2486.780048933794,52.91021380710201,18899.94252613987,0,18899.94252613987,0,18899.94252613987,18899.94252613987,0,18899.94252613987,0,0,0,0,0,0,0,0,0,6006,0,55.93085350616451
28768,33.01459022916743,3,156,60,40,41.84738084987283,2.195788252618167,0,0,0,0,4725.183590562288,90.86891520312092,11004.863409722477,0,33014.59022916743,0,33014.59022916743,11004.863409722477,0,33014.59022916743,0,0,0,0,0,0,1,0,0,4659,0,42.03525674425038
24935,44.048238861002076,3,156,60,40,42.109351975779965,4.684586838096953,0,0,0,0,3541.5717866103823,68.10714974250735,14682.746287000693,0,44048.23886100208,0,44048.23886100208,14682.746287000693,0,44048.23886100208,0,0,0,0,0,0,0,0,0,6463,0,44.521407508320564
35800,15.511337842765132,2,110,60,40,48.10971787690168,0.9131025893777572,0,0,0,0,7091.586884061499,128.93794334657272,7755.668921382566,0,15511.337842765131,0,15511.337842765131,7755.668921382566,0,15511.337842765131,0,0,0,0,0,0,0,0,0,3196,0,47.804640022712455
21105,27.904723987083102,2,94,60,40,55.49393900833168,0.6298155004193706,0,0,0,0,3368.605259937777,71.67245233910164,13952.361993541552,0,27904.723987083104,0,27904.723987083104,13952.361993541552,0,27904.723987083104,0,0,0,0,0,0,0,0,0,2942,0,50.96879262983002
57187,36.602862778212256,2,96,60,40,45.58338783143401,2.3136944233674654,0,0,0,0,2622.7456737931357,54.64053487069033,18301.43138910613,0,36602.86277821226,0,36602.86277821226,18301.43138910613,0,36602.86277821226,0,0,0,0,0,0,0,0,0,6125,0,56.42286439172393
48030,37.233734482155235,1,56,60,40,55.17054473064178,2.184076464920903,0,0,0,0,1504.0124440603386,26.857365072506045,37233.73448215523,0,37233.73448215523,0,37233.73448215523,37233.73448215523,0,37233.73448215523,0,0,0,0,0,0,0,0,0,2553,0,59.07566418021289
22,387.96890208880916,8,887,148,40,110.9741359872684,12.239345596519067,85,44,55.800467911656185,24.06939216546818,2863.618587889955,30.93031409319787,32330.7418407341,5416.808548089472,80454.851137154,23.890948571683843,232781.3412532855,35563.816024807515,8764.588235462379,61612.141751816984,22.916541940934938,155187.56083552368,29097.66765666069,9397.205210024611,48623.18824322956,41.65356929364435,1,1,1,15317,11439,83.38730194946228
8000,2030.6811895809446,24,33237,1332,267,1384.90665805956,202.23302219303665,702,156,587.6108636988513,126.97512711231975,17814.620186337084,14.280922159910535,70023.48929589464,62794.94830510726,423479.7392026221,272.0930967808537,1421476.8327066612,91030.53608466304,92600.93472139299,374309.83904964855,205.04104774186249,1015340.5947904723,77025.83822548411,93473.69891593505,336087.63932632137,261.70709673743187,1,1,1,65535,62278,986.2587608792056
8000,6624.753462761006,20,18469,1304,215,923.4603865651287,133.26773531007072,408,281,683.9222794077713,256.92318429509095,3820.282621480749,4.528470405523116,220825.11542536685,272739.02074047015,1805902.2153579146,477.583739161854,4637327.423932703,287072.6500529769,274905.6144166058,1580825.6766464023,483.40807699487624,3312376.7313805027,242907.62696790355,126056.38294900567,1086422.5720351595,355.8206914968947,1,1,1,65535,21273,803.69133298645
8000,3676.2552327951407,15,13496,1085,404,899.7660887426348,318.6137230132201,1036,147,724.6957500847649,110.3435329112232,8008.094098140351,10.064589550238615,99358.24953500381,112939.59630317608,761658.6207339991,339.3911927009351,2573378.662956598,129165.72439550495,164395.79973556823,665420.185336774,382.7670739356372,1838127.6163975704,109294.0744885042,31567.076527939815,345802.47655807773,446.09015362792127,1,1,1,65535,39705,812.2309194136999
80,11744.076461101391,23,30275,1390,479,1316.3430990434422,127.67694319548036,736,202,457.6277601383345,275.8657638624941,2967.638110567443,2.8099272096279564,355881.1048818603,199741.28048851868,3158554.698454919,177.39720704825817,8220853.522770973,462645.4363464184,500459.7342529974,2476690.342766427,152.75416865979406,5872038.230550695,391469.2153700464,421974.4574511952,1698258.371806155,55.84253399159869,1,1,1,65535,63214,886.9854295908883
8000,7887.3586498360055,12,13689,1145,486,1140.800949932516,125.1436300439323,1100,144,657.6612220759657,209.19229664006443,3236.5097784780387,3.803554691991059,262911.9549945335,155974.5524520974,1789719.108805606,469.1713265125773,5521151.054885204,341785.5414928936,251745.34959769773,2590871.5922950073,173.10549545072485,3943679.324918003,289203.1504939869,104614.84245903333,1019051.9624965407,296.2805666385415,1,1,1,65535,52956,899.2310860042409
80,7477.020407930879,51,46700,1275,233,915.6947061956708,314.1487887460079,509,227,681.2098924006398,291.858359089886,8341.325038385596,9.896990507275888,101040.81632339026,171432.18427594908,505763.5991994156,219.39401189746064,5233914.285551615,131353.06122040734,191626.53540635825,849804.4590923352,209.228457783018,3738510.2039654395,111144.89795572929,42123.291161668036,627118.8069979372,174.41640082174027,1,1,1,65535,33049,798.4522992981554
80,13313.49994905395,40,22474,1375,203,561.8674789028597,300.86124313308153,1028,109,696.450476449824,155.05390636493036,2577.4107024501664,4.281368552080131,233570.17454480616,402787.29024585354,1917220.0926177823,91.09873199419002,9319449.964337764,303641.22690824803,340949.5591779297,1359683.2514917473,478.9637910236309,6656749.974526975,256927.1919992868,74310.70835837623,1471385.8360453441,131.03623429133694,1,1,1,65535,56998,629.1589776763419
8000,7369.713486056085,25,32447,1033,247,1297.9053737448205,104.82512891889364,652,242,455.3529223065707,215.5658833647052,5762.150552353495,6.377452812640093,156802.41459693798,148100.81183590525,1052362.3485579926,121.36152980333573,5158799.440239259,203843.13897601937,215683.88792740816,1010757.0985592492,147.56883080067166,3684856.7430280424,172482.6560566318,208401.60656298863,1159120.1829072093,375.79370635457815,1,1,1,65535,45177,876.6291480256956
80,10556.113642013395,39,27170,1192,318,696.6807394203502,273.9562410930011,798,248,317.2820344928173,180.84408517682692,2754.2561619112275,4.262932507746007,234580.30315585324,247234.9584417317,1191602.770208304,172.87995948067766,7389279.549409376,304954.3941026092,125640.31784242448,1279493.5366930545,388.8071782432271,5278056.821006698,258038.3334714386,299779.5150807444,1232989.8726448442,222.8418778027445,1,1,1,65535,35639,506.9813869565837
8000,6052.582423355439,49,30410,1260,237,620.6170616808917,200.4613781668396,601,154,405.32028466159846,158.13135132815336,5827.938716239337,10.078342719401206,99222.66267795801,88760.4228856208,475802.7795600085,243.63150894002146,4236807.696348807,128989.46148134542,123619.03413309925,956708.1199789703,473.77863646003874,3026291.2116777194,109144.92894575383,98634.36694756178,619473.1667974083,446.82765673981555,1,1,1,65535,56890,512.9686731712451
8443,43187.8102426163,8,1222,443,91,152.8310461817486,79.37675568458269,603,213,637.1766972588466,223.65405118865175,131.58539917493275,0.34732022567790427,5784081.728921827,2635510.2237074077,41738145.62630033,830.6041457313122,34550248.19409304,5398476.280327038,359422.8709251898,13082100.850418601,2857300.6513435203,30231467.16983141,6169687.177516615,1504650.6883501466,31383277.371541094,2743.7923294705934,1,1,1,16703,17608,395.00387172029764
4444,14435.641767143028,20,2724,387,136,136.23594176215693,32.932054152360045,968,238,560.9122417512928,214.31424673456493,927.0146519551763,2.701646426885427,740776.3538402343,148091.80184608782,2651542.7332551214,235.61736567463055,11548513.413714424,721782.0883571514,131859.94296066923,1670449.3926702216,592491.4141532263,10104949.237000119,759770.6193233173,122873.4465950483,6673054.694261176,4298.177434710436,1,1,1,16065,23835,348.57409175672484
1337,59736.718873915175,14,4143,440,135,295.9378498377105,41.0623555637582,710,204,477.0031986885626,140.57293612360297,133.23723895910052,0.3682826980577032,5866999.175116669,1266874.3304420915,53715458.63466665,919.0428281097504,47789375.09913214,4266908.490993941,849604.4327453814,8132632.69766085,3541762.5516320267,41815703.21174062,7467089.859239397,1811912.8659927403,44921404.3120918,1474.8023903025826,1,1,1,22374,58955,386.47052426313655
8443,29898.91321135067,14,5159,420,147,368.5581865630461,61.09317409876798,1099,227,307.72297398971193,144.0288773126426,337.2491208774115,1.0033809519407868,2002159.3668315182,575799.0887529062,13342933.189504122,319.8484142721263,23919130.56908054,2135636.6579536195,337021.4134450736,5455302.678249076,1289871.613825382,20929239.24794547,1868682.075709417,697864.8949910845,8153729.750506465,3727.2653153006872,0,1,1,17239,62597,338.140580276379
1337,41801.57235606859,15,2721,385,139,181.4069363909366,79.2176201262107,1146,323,861.9033909070965,183.93720921644848,456.85526636240076,0.8133665334496446,2493427.122993565,821411.2731982423,16494424.19701492,921.0618863535628,33441257.88485487,2786771.490404573,489475.71096987405,8278111.62897919,1605529.718250245,29261100.64924801,2200082.7555825575,546722.1573679374,19105503.89339105,2578.337882050964,1,1,1,27081,28680,521.6551636490166
443,20603.520955135966,5,1848,344,118,369.6931011160554,60.77497576853306,1111,362,647.8096379574027,84.22492271734313,624.224829283372,1.0677786601574002,2666338.0059587723,1061256.0354449698,8366624.5258130105,834.8499502186091,16482816.764108775,4120704.1910271933,803865.7362027172,6746433.917740883,2484971.368163161,14422464.668595176,1211971.820890351,208955.76756521518,10022201.193730133,706.8783550256701,1,1,1,22472,27665,508.75136953672904
443,10241.11312394099,23,4698,396,110,204.27095382963802,62.93370734879184,865,248,486.1411318468005,141.6242624426943,1265.744360266279,3.9058254230676033,523842.1035263933,95079.56325110054,2633571.215557577,975.3859651375059,8192890.499152792,445265.7879974343,67240.68148395712,1273761.8319260282,387683.01294316637,7168779.186758692,602418.4190553523,71086.31503771112,5202256.402590616,1071.7777842222376,0,1,1,19586,16046,345.2060428382192
4444,50915.38006499986,16,1896,423,100,118.55008628556698,37.646688794982424,915,202,843.8617229427687,220.21789874326512,352.15634438143377,0.6874150788095487,2930984.0497943996,762419.0516764554,10927645.59530542,101.7461246511974,40732304.05199989,3182211.254062491,556285.1155868889,8678229.324235069,1890597.181755135,35640766.0454999,2679756.8455263083,299573.9113081192,19091577.532786153,4213.709703249413,1,1,1,30636,50698,481.2059046141678
53,94.35531667865943,13,548,65,40,42.205644350790074,2.1682525400638912,0,0,0,0,5807.833827385612,137.77707984673896,7258.101282973803,1204.3847243899627,11406.297882678837,0.5159999936511744,94355.31667865944,7258.101282973803,1265.0932625530354,9682.802974084228,1.6287125634588966,0,0,0,0,0,0,0,0,743,0,42.205644350790074
53,43.97344076966936,14,687,51,40,49.10584911862311,7.740322260966869,0,0,0,0,15623.066741546812,318.3739947331228,3140.9600549763827,458.2144139339371,4670.936528302964,0.8636357649151599,43973.44076966936,3140.9600549763827,267.35219192427115,6048.385053457431,2.313644183395769,0,0,0,0,0,0,0,0,1909,0,49.10584911862311
53,15.24985046501966,13,617,54,40,47.496884855767156,5.3508746262270535,0,0,0,0,40459.41312115053,852.4673753240793,1173.0654203861277,46.77415374699528,1793.7824727961713,0.011396210070903079,15249.850465019661,1173.0654203861277,46.63532659092415,1922.3867719489529,0.9904197284309713,0,0,0,0,0,0,0,1,1758,0,47.496884855767156
53,64.6374229582897,8,365,70,40,45.74197902681402,4.571110070515477,0,0,0,0,5646.88354353999,123.76731054334223,8079.677869786213,265.928547525329,13495.892791236613,0.5136502535751458,64637.4229582897,8079.677869786213,513.3438668503352,14713.385121077235,3.3329477400276124,0,0,0,0,0,0,0,1,1622,0,45.74197902681402
443,17.28471384770657,10,572,68,40,57.26457964704082,2.350620993351437,0,0,0,0,33092.824390372894,578.545880950575,1728.471384770657,126.88568567764781,3160.7400779511927,1.737786502267078,17284.71384770657,1728.471384770657,239.09970871100003,2838.010842951761,1.3842917310344172,0,0,0,0,0,0,0,1,543,0,57.26457964704082
443,55.30411122505773,4,234,50,40,58.56590146944282,0.6227839369892063,0,0,0,0,4231.150177022951,72.32735345338378,13826.027806264432,219.84582851963944,27005.57096949668,3.0051482264082683,55304.11122505773,13826.027806264432,2202.7641937724457,22694.569367049957,0.9799211317877821,0,0,0,0,0,0,0,0,1604,0,58.56590146944282
53,41.325067599128005,7,362,68,40,51.75044672751994,4.528240236373655,0,0,0,0,8759.816281767886,169.3887126308707,5903.581085589715,597.7620286763596,9519.65846510841,0.8226637635508233,41325.06759912801,5903.581085589715,396.54843015380476,11265.479671940353,0.5294140739157732,0,0,0,0,0,0,0,0,973,0,51.75044672751994
443,27.64787840557574,10,405,67,40,40.5027368820386,7.646629142391159,0,0,0,0,14648.501923327462,361.6914055142583,2764.787840557574,462.80152406897264,5297.061692765634,0.7868499645390925,27647.87840557574,2764.787840557574,40.49742234217756,4013.3679270170974,4.653390394220731,0,0,0,0,0,0,0,1,1974,0,40.5027368820386
80,86.88734361851702,3,161,56,40,53.761199485345216,4.41167318127296,0,0,0,0,1852.9741305808368,34.52746827169261,28962.44787283901,733.154433616144,54511.61754724499,4.463489451412937,86887.34361851703,28962.44787283901,4186.38788519866,48541.09060562214,1.2892853783504976,0,0,0,0,0,0,0,0,1400,0,53.761199485345216
443,16.238275914835096,9,484,50,40,53.808087257029996,7.926418538265657,0,0,0,0,29806.11996855056,554.2460324730476,1804.2528794261218,198.87272563615872,3480.8612628300684,1.6849220458005392,16238.275914835096,1804.2528794261218,8.830548891136704,2215.402323728469,4.108911198944835,0,0,0,0,0,0,0,0,1235,0,53.808087257029996
7525,37.540924958211825,3,135,60,40,59.28576753342038,3.8400510233084195,0,0,0,0,3596.07548695919,79.9127885990931,12513.641652737277,0,37540.92495821183,0,37540.92495821183,12513.641652737277,0,37540.92495821183,0,0,0,0,0,0,0,0,0,4451,0,58.68691481209933
6751,16.917561682068623,3,165,60,40,52.916659139185455,4.566711620510389,0,0,0,0,9753.178566795943,177.33051939628987,5639.187227356208,0,16917.561682068623,0,16917.561682068623,5639.187227356208,0,16917.561682068623,0,0,0,0,0,0,0,0,0,4129,0,58.99243981310124
31058,18.948865842617614,3,168,60,40,41.63577616493714,4.102704553019872,0,0,0,0,8865.965984209655,158.320821146601,6316.288614205871,0,18948.865842617615,0,18948.865842617615,6316.288614205871,0,18948.865842617615,0,0,0,0,0,0,0,0,0,1927,0,42.492544421425364
34395,31.607638283522867,3,180,60,40,43.103545009940156,3.317998759728366,0,0,0,0,5694.825990647786,94.91376651079644,10535.879427840957,0,31607.63828352287,0,31607.63828352287,10535.879427840957,0,31607.63828352287,0,0,0,0,0,0,0,0,0,1294,0,45.15076286129383
54093,3.7682550177444005,2,92,60,40,59.36234767324312,0.4554890535402606,0,0,0,0,24414.48351207114,530.7496415667639,1884.1275088722002,0,3768.2550177444004,0,3768.2550177444004,1884.1275088722002,0,3768.2550177444004,0,0,0,0,0,0,0,0,0,5905,0,51.8783639625469
13064,19.149573284907998,1,48,60,40,46.05589029695875,4.250945505190012,0,0,0,0,2506.583268768154,52.22048476600321,19149.573284907998,0,19149.573284907998,0,19149.573284907998,19149.573284907998,0,19149.573284907998,0,0,0,0,0,0,1,0,0,1909,0,40.996602654372026
54790,17.208297848250027,2,90,60,40,56.977757269297925,2.7833068481443295,0,0,0,0,5230.034997863105,116.22299995251345,8604.148924125013,0,17208.297848250026,0,17208.297848250026,8604.148924125013,0,17208.297848250026,0,0,0,0,0,0,1,0,0,2298,0,47.97799943950074
42708,11.626149645113944,2,118,60,40,43.981381025643856,4.579647405081106,0,0,0,0,10149.53390433876,172.02599837862303,5813.074822556972,0,11626.149645113945,0,11626.149645113945,5813.074822556972,0,11626.149645113945,0,0,0,0,0,0,0,0,0,3894,0,56.77275988378914
24029,30.059172187324247,1,55,60,40,47.965559328181406,2.7233369731561767,0,0,0,0,1829.7243735538775,33.26771588279777,30059.172187324246,0,30059.172187324246,0,30059.172187324246,30059.172187324246,0,30059.172187324246,0,0,0,0,0,0,1,0,0,5323,0,46.86430845024073
22,269.3230830016819,6,405,120,54,67.59806951105911,12.534010183318463,87,57,73.10091509376858,7.185399820837444,2048.804139266614,29.704100780511414,33665.38537521024,5231.813594581371,60196.93120113279,37.19548836298763,161593.84980100914,37031.92391273126,4087.0255762743072,56804.66097904314,30.052108007207085,107729.23320067277,30298.846837689212,9486.643620662002,66107.53530183066,11.778513115639527,1,1,1,14359,10750,70.34949230241384
22,344.5058306711116,7,413,128,51,59.11718254841895,5.574498911104692,111,56,64.59015591331381,16.110040094638947,1951.145210467851,31.929793404574735,31318.711879191964,8046.434207271888,64640.74320127286,12.885949480898976,206703.49840266694,34450.58306711116,5304.883236399348,72931.48492260925,15.019400448850993,137802.33226844465,28186.84069127277,8935.928572849178,72825.52052903699,27.141192327293684,1,1,1,9609,10929,61.85366923086638
22,286.1385444173187,6,476,88,53,79.37035773142799,6.103968229576341,103,42,57.5590887047231,5.558044154122717,2468.9386137965603,34.948105367501626,28613.85444173187,3381.1198550153867,79966.35049851619,35.42627064678614,171683.12665039123,31475.23988590506,7541.639002083725,70172.18731427443,20.222762665123,114455.4177669275,25752.468997558684,6532.6101145821785,61970.200971519174,18.963649626846887,1,1,1,14489,14319,68.46472321807555
80,10199.716756119979,59,35349,1321,376,599.137286503274,265.6802957402508,1089,225,559.5090753780707,162.27524585467245,4891.933477817851,8.333564748158205,119996.66771905856,213222.92960111797,1180496.602584963,217.79831309913138,7139801.729283984,155995.66803477614,227194.15299343446,823541.530659133,312.9348685111847,5099858.378059989,131996.33449096442,156422.27783397835,586052.5015486839,154.18586586388443,1,1,1,65535,56967,579.3231809406724
8080,14401.648897017983,18,20010,1233,255,1111.7214295788654,276.33232216078767,1102,267,403.5003222420048,158.94810985026666,1529.5809182093612,1.597039350456766,626158.647696434,571177.0404474939,4408724.742450291,132.23269848136255,10081154.227912588,814006.2420053643,429725.8883603781,4681752.129833378,360.7971083559968,7200824.448508992,688774.5124660775,812354.0342480682,4295513.460291961,317.29375352571844,1,1,1,65535,26652,757.6108759104351
8000,4753.120927541982,45,51652,1414,460,1147.8304008621858,120.5861490692899,438,147,323.9775886730391,243.97749794075102,12025.780096404911,13.044061143225012,76663.24076680616,82057.9991886066,473858.5648507732,346.4178144934027,3327184.6492793877,99662.21299684801,126542.08180728956,517248.88075581513,349.0278535208986,2376560.463770991,84329.56484348679,48482.414764458816,475323.57136369887,313.9296036832258,1,1,1,65535,31659,735.9039947676124
80,8568.217998596383,47,51438,1180,414,1094.4414374736298,112.95084412016834,480,155,582.6824611764006,220.02546178153008,7499.547947737547,8.053016392825597,124177.07244342584,194394.47165383532,652164.6482847917,305.94399012849436,5997752.599017468,161430.1941764536,111120.00953898915,686689.8985356494,461.2821614655426,4284108.999298192,136594.77968776843,84037.23361611932,599745.4073779784,170.537468240296,1,1,1,65535,64376,838.5619493250151
8080,7067.475496716739,31,39891,1316,314,1286.8362819379247,254.31080764113017,406,145,471.01775993868995,279.18189270782136,7443.87501348402,8.206607865417352,121853.02580546103,133025.57164857638,968705.5486420859,375.8897659777833,4947232.847701717,158408.93354709935,209936.4874317169,1194002.4459003748,159.05661123715186,3533737.74835837,134038.32838600714,164683.0276232527,645120.4685243674,446.7238304811211,1,1,1,65535,26377,878.9270209383074
80,12239.472466719917,24,24800,1050,377,1033.365079859471,300.02050715591173,1083,152,502.9290905046694,103.77915007874851,2765.926851648356,3.431520444545407,291416.011112379,191461.05198979215,2217400.7175950143,292.6764593120128,8567630.726703942,378840.81444609276,401777.1681136214,2148542.2095337156,465.4508335226144,6119736.233359959,320557.612223617,261184.824540382,2163003.155637601,219.9527478314932,1,1,1,65535,16978,768.1470851820702
8080,8378.303800373553,22,18149,1091,488,824.9652742816801,131.42036314743757,1160,147,570.0074283417871,119.4533544444765,3730.9946775461094,5.371015550664759,186184.52889719006,173109.39659196878,796302.0909290933,305.5956062339201,5864812.660261487,242039.88756634708,174146.60517944442,1075583.875285714,376.3657896021291,4189151.900186776,204802.98178690908,240553.89601802832,1360768.1663818539,292.2992382091327,1,1,1,65535,53929,697.4863513117336
80,14463.048573963717,48,47534,1017,346,990.3065885583394,214.76884545650486,800,175,740.9050987147626,200.04097919961845,3952.5887119678855,4.217644688673161,237099.15695022486,216092.8273735901,1739248.9902536385,449.53064248104664,10124134.001774602,308228.90403529233,265645.498396297,1812825.5230947426,347.76215556779215,7231524.286981858,260809.07264524736,243414.97893004905,1602004.985881667,269.24897973885464,1,1,1,65535,30508,865.6058436365511
8000,4614.759033281817,28,28752,1117,267,1026.8892115909198,203.51530133018787,502,166,774.9526999730175,118.5970577694041,10093.010206602647,11.051497950854218,90485.47124081994,168689.46722806478,393123.01834187726,342.530784796313,3230331.323297272,117631.11261306592,170891.88773829045,551384.781662517,283.099047304922,2307379.5166409086,99534.01836490195,114798.70617533346,609361.4288653873,387.22640228306636,1,1,1,65535,44431,900.9209557819686
443,21263.39227485601,5,638,490,89,127.62086924853001,57.011161636441734,959,386,417.422739071176,203.62142799386203,167.42688437115757,0.5643502149085599,3645152.9614038877,665872.2341386813,19625088.459996168,411.0252927754405,17010713.81988481,4252678.454971203,752562.8586239668,8768087.287837876,2599697.9535877667,14884374.592399208,3037627.4678365733,639021.4162149061,12148871.573096154,1604.699034174395,1,1,1,13076,57089,272.521804159853
4444,52973.33022175553,18,6451,346,144,358.428218121301,43.48674513789099,966,255,874.598578483664,91.68573667215648,237.36279978873432,0.4719355927850047,5255290.696602732,1441370.1622816587,38738120.604243964,512.7566839672411,42378664.17740443,2942962.7900975295,349975.49171894137,8534585.975270381,1885053.5129574554,37081331.15522887,7567618.603107934,2259342.7286991607,37524586.477153696,4302.764722453262,0,1,1,15819,63752,616.5133983024825
443,27539.692654516093,10,3687,427,147,368.7411205953523,51.948116380009,670,331,798.8205842410227,91.14148087586398,452.9621223118172,0.7625357429889952,2628788.844294718,307831.90428990556,17893606.090412546,935.7425301008467,22031754.123612877,2753969.265451609,146122.9104748362,6478196.756708248,2174161.0000191336,19277784.858161263,2503608.423137827,987104.8976695245,21110085.87436907,4162.069714568228,1,1,1,15446,54930,583.7808524181876
443,46914.3103766793,18,5052,344,137,280.67100133601286,66.70220523824173,683,324,479.39961511274595,99.92676189130081,179.21771123415974,0.5328864433745847,4654197.458003899,886856.2299062351,49657336.992117554,992.301636643119,37531448.30134344,2606350.5764821833,518648.11381047504,5261481.326278276,1427842.8761683747,32840017.263675507,6702044.339525615,1343664.5833141133,21522078.26284542,846.1974544121654,1,1,1,19503,40767,380.0353082243794
8443,51823.292942328015,15,2010,476,142,134.03248558691837,38.81993068063335,782,381,453.7114083696738,167.00628125919613,152.60966919664557,0.5402975845467797,3720646.672782524,1543381.5045627244,22033394.83016178,968.1077422917904,41458634.35386241,3454886.1961552007,404706.3359912876,6282195.818727859,2259631.009136853,36276305.059629604,3986407.1494098473,761302.7938933019,32078739.952121504,4004.167706088861,0,1,1,11660,38505,293.8719469782961
